HHHHHHHPPHPHPP;10;-5;118
HHHHHHHPPHPHPP;11;-5;1232
HHHHHHHPPHPHPP;12;-5;41
HHHHHHHPPHPHPP;13;-5;180
HHHHPHHPPHHPPH;0;-6;46
HHHHPHHPPHHPPH;1;-6;2284
HHHHPHHPPHHPPH;2;-6;287
HHHHPHHPPHHPPH;3;-6;156
HHHHPHHPPHHPPH;4;-6;132
HHHHPHHPPHHPPH;5;-6;3349
HHHHPHHPPHHPPH;6;-6;158
HHHHPHHPPHHPPH;7;-6;181
HHHHPHHPPHHPPH;8;-6;642
HHHHPHHPPHHPPH;9;-6;69
HHHHPHHPPHHPPH;10;-6;2547
HHHHPHHPPHHPPH;11;-6;84
HHHHPHHPPHHPPH;12;-6;1209
HHHHPHHPPHHPPH;13;-6;500
HPHHPPPHHHHHPH;0;-6;1376
HPHHPPPHHHHHPH;1;-5;202
HPHHPPPHHHHHPH;2;-5;33
HPHHPPPHHHHHPH;3;-6;777
HPHHPPPHHHHHPH;4;-5;70
HPHHPPPHHHHHPH;5;-5;66
HPHHPPPHHHHHPH;6;-6;40
HPHHPPPHHHHHPH;7;-5;96
HPHHPPPHHHHHPH;8;-5;99
HPHHPPPHHHHHPH;9;-6;60
HPHHPPPHHHHHPH;10;-5;35
HPHHPPPHHHHHPH;11;-5;760
HPHHPPPHHHHHPH;12;-5;113
HPHHPPPHHHHHPH;13;-6;3940
HHPPHHPPPHHHHH;0;-5;943
HHPPHHPPPHHHHH;1;-5;991
HHPPHHPPPHHHHH;2;-6;2844
HHPPHHPPPHHHHH;3;-5;174
HHPPHHPPPHHHHH;4;-6;1191
HHPPHHPPPHHHHH;5;-5;814
HHPPHHPPPHHHHH;6;-6;2045
HHPPHHPPPHHHHH;7;-5;1469
HHPPHHPPPHHHHH;8;-5;971
HHPPHHPPPHHHHH;9;-5;31
HHPPHHPPPHHHHH;10;-5;1028
HHPPHHPPPHHHHH;11;-5;1183
HHPPHHPPPHHHHH;12;-5;52
HHPPHHPPPHHHHH;13;-5;139
HPHHHHHPPHPPHH;0;-6;2855
HPHHHHHPPHPPHH;1;-5;43
HPHHHHHPPHPPHH;2;-6;1656
HPHHHHHPPHPPHH;3;-6;181
HPHHHHHPPHPPHH;4;-6;169
HPHHHHHPPHPPHH;5;-6;535
HPHHHHHPPHPPHH;6;-6;3063
HPHHHHHPPHPPHH;7;-6;323
HPHHHHHPPHPPHH;8;-6;48
HPHHHHHPPHPPHH;9;-6;614
HPHHHHHPPHPPHH;10;-6;319
HPHHHHHPPHPPHH;11;-6;1088
HPHHHHHPPHPPHH;12;-6;203
HPHHHHHPPHPPHH;13;-6;399
HHHPPPHHHPHHPH;0;-6;176
HHHPPPHHHPHHPH;1;-5;343
HHHPPPHHHPHHPH;2;-5;26
HHHPPPHHHPHHPH;3;-5;197
HHHPPPHHHPHHPH;4;-5;158
HHHPPPHHHPHHPH;5;-5;102
HHHPPPHHHPHHPH;6;-6;4702
HHHPPPHHHPHHPH;7;-5;820
HHHPPPHHHPHHPH;8;-5;17
HHHPPPHHHPHHPH;9;-5;2193
HHHPPPHHHPHHPH;10;-5;163
HHHPPPHHHPHHPH;11;-5;10
HHHPPPHHHPHHPH;12;-5;217
HHHPPPHHHPHHPH;13;-5;68
HPHPPPHPHHHHHH;0;-5;16
HPHPPPHPHHHHHH;1;-5;2117
HPHPPPHPHHHHHH;2;-5;1310
HPHPPPHPHHHHHH;3;-4;102
HPHPPPHPHHHHHH;4;-5;881
HPHPPPHPHHHHHH;5;-5;1042
HPHPPPHPHHHHHH;6;-5;1089
HPHPPPHPHHHHHH;7;-5;1654
HPHPPPHPHHHHHH;8;-5;2908
HPHPPPHPHHHHHH;9;-5;80
HPHPPPHPHHHHHH;10;-5;604
HPHPPPHPHHHHHH;11;-5;764
HPHPPPHPHHHHHH;12;-5;2590
HPHPPPHPHHHHHH;13;-5;550
PPHPHPHHHHHHHP;0;-4;11
PPHPHPHHHHHHHP;1;-4;45
PPHPHPHHHHHHHP;2;-4;25
PPHPHPHHHHHHHP;3;-4;39
PPHPHPHHHHHHHP;4;-4;6
PPHPHPHHHHHHHP;5;-4;18
PPHPHPHHHHHHHP;6;-4;90
PPHPHPHHHHHHHP;7;-4;18
PPHPHPHHHHHHHP;8;-4;124
PPHPHPHHHHHHHP;9;-4;122
PPHPHPHHHHHHHP;10;-4;1360
PPHPHPHHHHHHHP;11;-4;1693
PPHPHPHHHHHHHP;12;-4;157
PPHPHPHHHHHHHP;13;-4;45
HHHHHPPPHHHHPP;0;-4;33
HHHHHPPPHHHHPP;1;-4;29
HHHHHPPPHHHHPP;2;-4;3
HHHHHPPPHHHHPP;3;-4;11
HHHHHPPPHHHHPP;4;-4;33
HHHHHPPPHHHHPP;5;-4;240
HHHHHPPPHHHHPP;6;-4;140
HHHHHPPPHHHHPP;7;-5;1868
HHHHHPPPHHHHPP;8;-4;13
HHHHHPPPHHHHPP;9;-4;19
HHHHHPPPHHHHPP;10;-4;172
HHHHHPPPHHHHPP;11;-5;12
HHHHHPPPHHHHPP;12;-4;79
HHHHHPPPHHHHPP;13;-4;110
HPPHHHHPHHPHHP;0;-6;461
HPPHHHHPHHPHHP;1;-6;3210
HPPHHHHPHHPHHP;2;-6;1082
HPPHHHHPHHPHHP;3;-6;1931
HPPHHHHPHHPHHP;4;-6;102
HPPHHHHPHHPHHP;5;-5;54
HPPHHHHPHHPHHP;6;-6;218
HPPHHHHPHHPHHP;7;-6;1192
HPPHHHHPHHPHHP;8;-6;70
HPPHHHHPHHPHHP;9;-6;188
HPPHHHHPHHPHHP;10;-6;2075
HPPHHHHPHHPHHP;11;-5;102
HPPHHHHPHHPHHP;12;-6;2185
HPPHHHHPHHPHHP;13;-6;998
HHPHHHPHPHHPHP;0;-6;18
HHPHHHPHPHHPHP;1;-6;172
HHPHHHPHPHHPHP;2;-6;106
HHPHHHPHPHHPHP;3;-6;288
HHPHHHPHPHHPHP;4;-6;1267
HHPHHHPHPHHPHP;5;-6;78
HHPHHHPHPHHPHP;6;-6;327
HHPHHHPHPHHPHP;7;-6;419
HHPHHHPHPHHPHP;8;-6;989
HHPHHHPHPHHPHP;9;-6;77
HHPHHHPHPHHPHP;10;-6;185
HHPHHHPHPHHPHP;11;-6;36
HHPHHHPHPHHPHP;12;-6;190
HHPHHHPHPHHPHP;13;-6;192
HHHHPHHPHPPHPH;0;-6;2861
HHHHPHHPHPPHPH;1;-6;1076
HHHHPHHPHPPHPH;2;-6;2351
HHHHPHHPHPPHPH;3;-6;401
HHHHPHHPHPPHPH;4;-6;3896
HHHHPHHPHPPHPH;5;-6;189
HHHHPHHPHPPHPH;6;-6;3002
HHHHPHHPHPPHPH;7;-6;299
HHHHPHHPHPPHPH;8;-6;700
HHHHPHHPHPPHPH;9;-6;2100
HHHHPHHPHPPHPH;10;-6;1118
HHHHPHHPHPPHPH;11;-6;612
HHHHPHHPHPPHPH;12;-6;2616
HHHHPHHPHPPHPH;13;-5;74
HHPHPHHPHPHPHH;0;-6;3411
HHPHPHHPHPHPHH;1;-6;2173
HHPHPHHPHPHPHH;2;-6;1342
HHPHPHHPHPHPHH;3;-6;1458
HHPHPHHPHPHPHH;4;-6;694
HHPHPHHPHPHPHH;5;-5;50
HHPHPHHPHPHPHH;6;-6;3058
HHPHPHHPHPHPHH;7;-5;78
HHPHPHHPHPHPHH;8;-5;298
HHPHPHHPHPHPHH;9;-5;8
HHPHPHHPHPHPHH;10;-5;379
HHPHPHHPHPHPHH;11;-6;1304
HHPHPHHPHPHPHH;12;-6;759
HHPHPHHPHPHPHH;13;-6;25
PPHHHHHPHHHPPH;0;-5;158
PPHHHHHPHHHPPH;1;-5;129
PPHHHHHPHHHPPH;2;-5;979
PPHHHHHPHHHPPH;3;-5;575
PPHHHHHPHHHPPH;4;-5;929
PPHHHHHPHHHPPH;5;-5;1916
PPHHHHHPHHHPPH;6;-5;71
PPHHHHHPHHHPPH;7;-5;135
PPHHHHHPHHHPPH;8;-5;486
PPHHHHHPHHHPPH;9;-5;36
PPHHHHHPHHHPPH;10;-5;722
PPHHHHHPHHHPPH;11;-5;1035
PPHHHHHPHHHPPH;12;-5;36
PPHHHHHPHHHPPH;13;-5;1116
PPPHHHHHHHHHPP;0;-4;177
PPPHHHHHHHHHPP;1;-4;32
PPPHHHHHHHHHPP;2;-4;857
PPPHHHHHHHHHPP;3;-4;243
PPPHHHHHHHHHPP;4;-4;395
PPPHHHHHHHHHPP;5;-4;190
PPPHHHHHHHHHPP;6;-4;954
PPPHHHHHHHHHPP;7;-4;564
PPPHHHHHHHHHPP;8;-4;1860
PPPHHHHHHHHHPP;9;-4;1026
PPPHHHHHHHHHPP;10;-4;21
PPPHHHHHHHHHPP;11;-4;43
PPPHHHHHHHHHPP;12;-4;289
PPPHHHHHHHHHPP;13;-4;83
HPHHHHHPPHHHPP;0;-5;55
HPHHHHHPPHHHPP;1;-5;363
HPHHHHHPPHHHPP;2;-5;72
HPHHHHHPPHHHPP;3;-5;934
HPHHHHHPPHHHPP;4;-5;16
HPHHHHHPPHHHPP;5;-5;986
HPHHHHHPPHHHPP;6;-5;135
HPHHHHHPPHHHPP;7;-5;186
HPHHHHHPPHHHPP;8;-5;34
HPHHHHHPPHHHPP;9;-5;273
HPHHHHHPPHHHPP;10;-5;103
HPHHHHHPPHHHPP;11;-5;150
HPHHHHHPPHHHPP;12;-5;1064
HPHHHHHPPHHHPP;13;-5;180
PHHHPPPHHHHHPH;0;-4;135
PHHHPPPHHHHHPH;1;-4;16
PHHHPPPHHHHHPH;2;-4;37
PHHHPPPHHHHHPH;3;-4;170
PHHHPPPHHHHHPH;4;-4;95
PHHHPPPHHHHHPH;5;-4;48
PHHHPPPHHHHHPH;6;-4;50
PHHHPPPHHHHHPH;7;-4;26
PHHHPPPHHHHHPH;8;-4;17
PHHHPPPHHHHHPH;9;-4;229
PHHHPPPHHHHHPH;10;-4;69
PHHHPPPHHHHHPH;11;-4;230
PHHHPPPHHHHHPH;12;-4;59
PHHHPPPHHHHHPH;13;-4;72
HHHHPHPPPHHPHH;0;-6;2102
HHHHPHPPPHHPHH;1;-6;1336
HHHHPHPPPHHPHH;2;-6;1337
HHHHPHPPPHHPHH;3;-6;965
HHHHPHPPPHHPHH;4;-6;265
HHHHPHPPPHHPHH;5;-6;1260
HHHHPHPPPHHPHH;6;-5;67
HHHHPHPPPHHPHH;7;-6;2882
HHHHPHPPPHHPHH;8;-6;92
HHHHPHPPPHHPHH;9;-6;1444
HHHHPHPPPHHPHH;10;-6;1557
HHHHPHPPPHHPHH;11;-6;325
HHHHPHPPPHHPHH;12;-6;496
HHHHPHPPPHHPHH;13;-6;1006
HHPHHHPHHPHPPH;0;-6;360
HHPHHHPHHPHPPH;1;-6;24
HHPHHHPHHPHPPH;2;-6;505
HHPHHHPHHPHPPH;3;-6;590
HHPHHHPHHPHPPH;4;-6;21
HHPHHHPHHPHPPH;5;-6;2051
HHPHHHPHHPHPPH;6;-6;127
HHPHHHPHHPHPPH;7;-6;144
HHPHHHPHHPHPPH;8;-6;316
HHPHHHPHHPHPPH;9;-6;86
HHPHHHPHHPHPPH;10;-6;201
HHPHHHPHHPHPPH;11;-6;419
HHPHHHPHHPHPPH;12;-6;708
HHPHHHPHHPHPPH;13;-6;86
HPPHHPHHHPHHPH;0;-6;299
HPPHHPHHHPHHPH;1;-6;119
HPPHHPHHHPHHPH;2;-6;42
HPPHHPHHHPHHPH;3;-6;60
HPPHHPHHHPHHPH;4;-6;78
HPPHHPHHHPHHPH;5;-6;66
HPPHHPHHHPHHPH;6;-6;1006
HPPHHPHHHPHHPH;7;-6;121
HPPHHPHHHPHHPH;8;-6;521
HPPHHPHHHPHHPH;9;-6;292
HPPHHPHHHPHHPH;10;-6;1087
HPPHHPHHHPHHPH;11;-6;144
HPPHHPHHHPHHPH;12;-6;511
HPPHHPHHHPHHPH;13;-6;318
PHHHHPPHPHHHHP;0;-5;4028
PHHHHPPHPHHHHP;1;-5;194
PHHHHPPHPHHHHP;2;-5;41
PHHHHPPHPHHHHP;3;-5;178
PHHHHPPHPHHHHP;4;-5;174
PHHHHPPHPHHHHP;5;-5;1893
PHHHHPPHPHHHHP;6;-5;476
PHHHHPPHPHHHHP;7;-5;923
PHHHHPPHPHHHHP;8;-5;1149
PHHHHPPHPHHHHP;9;-5;34
PHHHHPPHPHHHHP;10;-5;180
PHHHHPPHPHHHHP;11;-5;172
PHHHHPPHPHHHHP;12;-5;277
PHHHHPPHPHHHHP;13;-5;624
HHHHPHHPPPHHPH;0;-5;112
HHHHPHHPPPHHPH;1;-5;73
HHHHPHHPPPHHPH;2;-5;105
HHHHPHHPPPHHPH;3;-5;1965
HHHHPHHPPPHHPH;4;-5;1045
HHHHPHHPPPHHPH;5;-5;249
HHHHPHHPPPHHPH;6;-5;180
HHHHPHHPPPHHPH;7;-5;104
HHHHPHHPPPHHPH;8;-5;187
HHHHPHHPPPHHPH;9;-5;1108
HHHHPHHPPPHHPH;10;-5;989
HHHHPHHPPPHHPH;11;-5;42
HHHHPHHPPPHHPH;12;-5;161
HHHHPHHPPPHHPH;13;-5;5
PPPHPHPHHHHHHH;0;-4;13
PPPHPHPHHHHHHH;1;-4;226
PPPHPHPHHHHHHH;2;-4;73
PPPHPHPHHHHHHH;3;-4;14
PPPHPHPHHHHHHH;4;-4;6
PPPHPHPHHHHHHH;5;-4;23
PPPHPHPHHHHHHH;6;-4;175
PPPHPHPHHHHHHH;7;-4;339
PPPHPHPHHHHHHH;8;-4;38
PPPHPHPHHHHHHH;9;-4;49
PPPHPHPHHHHHHH;10;-4;257
PPPHPHPHHHHHHH;11;-4;929
PPPHPHPHHHHHHH;12;-4;33
PPPHPHPHHHHHHH;13;-4;3
HPHPHHPHPPHHHH;0;-6;2164
HPHPHHPHPPHHHH;1;-5;41
HPHPHHPHPPHHHH;2;-6;185
HPHPHHPHPPHHHH;3;-6;969
HPHPHHPHPPHHHH;4;-5;332
HPHPHHPHPPHHHH;5;-6;1214
HPHPHHPHPPHHHH;6;-6;3981
HPHPHHPHPPHHHH;7;-6;3887
HPHPHHPHPPHHHH;8;-6;1932
HPHPHHPHPPHHHH;9;-6;189
HPHPHHPHPPHHHH;10;-6;3352
HPHPHHPHPPHHHH;11;-6;4211
HPHPHHPHPPHHHH;12;-6;1238
HPHPHHPHPPHHHH;13;-5;18
HHHHPHHPHHPPPH;0;-5;335
HHHHPHHPHHPPPH;1;-5;210
HHHHPHHPHHPPPH;2;-5;109
HHHHPHHPHHPPPH;3;-5;50
HHHHPHHPHHPPPH;4;-6;1565
HHHHPHHPHHPPPH;5;-5;149
HHHHPHHPHHPPPH;6;-5;350
HHHHPHHPHHPPPH;7;-5;996
HHHHPHHPHHPPPH;8;-5;99
HHHHPHHPHHPPPH;9;-5;378
HHHHPHHPHHPPPH;10;-5;76
HHHHPHHPHHPPPH;11;-5;193
HHHHPHHPHHPPPH;12;-5;47
HHHHPHHPHHPPPH;13;-5;376
PHHHHPHPHPPHHH;0;-6;276
PHHHHPHPHPPHHH;1;-6;2347
PHHHHPHPHPPHHH;2;-6;2439
PHHHHPHPHPPHHH;3;-6;2572
PHHHHPHPHPPHHH;4;-5;1097
PHHHHPHPHPPHHH;5;-5;950
PHHHHPHPHPPHHH;6;-6;2023
PHHHHPHPHPPHHH;7;-6;113
PHHHHPHPHPPHHH;8;-5;1937
PHHHHPHPHPPHHH;9;-6;2953
PHHHHPHPHPPHHH;10;-6;2451
PHHHHPHPHPPHHH;11;-6;1027
PHHHHPHPHPPHHH;12;-6;1033
PHHHHPHPHPPHHH;13;-6;2089
HHHHHPHPPHHHPP;0;-5;102
HHHHHPHPPHHHPP;1;-5;858
HHHHHPHPPHHHPP;2;-5;40
HHHHHPHPPHHHPP;3;-5;157
HHHHHPHPPHHHPP;4;-5;183
HHHHHPHPPHHHPP;5;-5;1541
HHHHHPHPPHHHPP;6;-5;493
HHHHHPHPPHHHPP;7;-5;944
HHHHHPHPPHHHPP;8;-5;1995
HHHHHPHPPHHHPP;9;-5;921
HHHHHPHPPHHHPP;10;-5;221
HHHHHPHPPHHHPP;11;-5;1249
HHHHHPHPPHHHPP;12;-5;17
HHHHHPHPPHHHPP;13;-5;89
HHPHHHPPHHPHHP;0;-6;3144
HHPHHHPPHHPHHP;1;-6;646
HHPHHHPPHHPHHP;2;-6;1098
HHPHHHPPHHPHHP;3;-6;941
HHPHHHPPHHPHHP;4;-6;3177
HHPHHHPPHHPHHP;5;-6;1254
HHPHHHPPHHPHHP;6;-6;3109
HHPHHHPPHHPHHP;7;-6;1965
HHPHHHPPHHPHHP;8;-6;385
HHPHHHPPHHPHHP;9;-6;2948
HHPHHHPPHHPHHP;10;-6;1337
HHPHHHPPHHPHHP;11;-6;1010
HHPHHHPPHHPHHP;12;-6;85
HHPHHHPPHHPHHP;13;-6;934
HHHHHPPHPPHHPH;0;-6;1297
HHHHHPPHPPHHPH;1;-6;1913
HHHHHPPHPPHHPH;2;-6;2914
HHHHHPPHPPHHPH;3;-5;349
HHHHHPPHPPHHPH;4;-5;257
HHHHHPPHPPHHPH;5;-6;973
HHHHHPPHPPHHPH;6;-6;988
HHHHHPPHPPHHPH;7;-6;3195
HHHHHPPHPPHHPH;8;-6;75
HHHHHPPHPPHHPH;9;-6;3925
HHHHHPPHPPHHPH;10;-5;233
HHHHHPPHPPHHPH;11;-6;3818
HHHHHPPHPPHHPH;12;-6;2157
HHHHHPPHPPHHPH;13;-6;2105
HPHPHPHHHHPHPH;0;-6;1033
HPHPHPHHHHPHPH;1;-6;2870
HPHPHPHHHHPHPH;2;-7;2869
HPHPHPHHHHPHPH;3;-6;925
HPHPHPHHHHPHPH;4;-7;1078
HPHPHPHHHHPHPH;5;-6;151
HPHPHPHHHHPHPH;6;-7;1455
HPHPHPHHHHPHPH;7;-7;3004
HPHPHPHHHHPHPH;8;-6;401
HPHPHPHHHHPHPH;9;-6;1117
HPHPHPHHHHPHPH;10;-7;2920
HPHPHPHHHHPHPH;11;-7;215
HPHPHPHHHHPHPH;12;-6;227
HPHPHPHHHHPHPH;13;-6;1251
HHPHPPHHHHHPHP;0;-6;1290
HHPHPPHHHHHPHP;1;-6;3913
HHPHPPHHHHHPHP;2;-6;1029
HHPHPPHHHHHPHP;3;-6;237
HHPHPPHHHHHPHP;4;-6;1058
HHPHPPHHHHHPHP;5;-5;1063
HHPHPPHHHHHPHP;6;-6;267
HHPHPPHHHHHPHP;7;-6;3192
HHPHPPHHHHHPHP;8;-5;305
HHPHPPHHHHHPHP;9;-6;98
HHPHPPHHHHHPHP;10;-6;1056
HHPHPPHHHHHPHP;11;-6;340
HHPHPPHHHHHPHP;12;-6;2824
HHPHPPHHHHHPHP;13;-6;1935
PHHPPPHPHHHHHH;0;-5;2539
PHHPPPHPHHHHHH;1;-5;920
PHHPPPHPHHHHHH;2;-5;30
PHHPPPHPHHHHHH;3;-5;158
PHHPPPHPHHHHHH;4;-5;4042
PHHPPPHPHHHHHH;5;-5;946
PHHPPPHPHHHHHH;6;-5;1040
PHHPPPHPHHHHHH;7;-5;158
PHHPPPHPHHHHHH;8;-5;133
PHHPPPHPHHHHHH;9;-5;126
PHHPPPHPHHHHHH;10;-5;1225
PHHPPPHPHHHHHH;11;-5;403
PHHPPPHPHHHHHH;12;-5;146
PHHPPPHPHHHHHH;13;-5;1265
HPHHPHHHHPPPHH;0;-6;1915
HPHHPHHHHPPPHH;1;-5;124
HPHHPHHHHPPPHH;2;-6;3351
HPHHPHHHHPPPHH;3;-6;3268
HPHHPHHHHPPPHH;4;-6;84
HPHHPHHHHPPPHH;5;-5;53
HPHHPHHHHPPPHH;6;-5;20
HPHHPHHHHPPPHH;7;-6;4357
HPHHPHHHHPPPHH;8;-5;485
HPHHPHHHHPPPHH;9;-6;1272
HPHHPHHHHPPPHH;10;-5;21
HPHHPHHHHPPPHH;11;-5;506
HPHHPHHHHPPPHH;12;-6;1867
HPHHPHHHHPPPHH;13;-5;180
HPHHPHHHHHPHPP;0;-5;33
HPHHPHHHHHPHPP;1;-5;181
HPHHPHHHHHPHPP;2;-5;259
HPHHPHHHHHPHPP;3;-5;228
HPHHPHHHHHPHPP;4;-5;95
HPHHPHHHHHPHPP;5;-5;40
HPHHPHHHHHPHPP;6;-5;70
HPHHPHHHHHPHPP;7;-5;74
HPHHPHHHHHPHPP;8;-5;56
HPHHPHHHHHPHPP;9;-5;9
HPHHPHHHHHPHPP;10;-5;81
HPHHPHHHHHPHPP;11;-5;21
HPHHPHHHHHPHPP;12;-5;211
HPHHPHHHHHPHPP;13;-5;63
HHHPHHHPHHPHPP;0;-5;54
HHHPHHHPHHPHPP;1;-5;26
HHHPHHHPHHPHPP;2;-5;145
HHHPHHHPHHPHPP;3;-5;28
HHHPHHHPHHPHPP;4;-5;2334
HHHPHHHPHHPHPP;5;-5;297
HHHPHHHPHHPHPP;6;-5;82
HHHPHHHPHHPHPP;7;-5;71
HHHPHHHPHHPHPP;8;-5;49
HHHPHHHPHHPHPP;9;-5;307
HHHPHHHPHHPHPP;10;-5;250
HHHPHHHPHHPHPP;11;-5;55
HHHPHHHPHHPHPP;12;-5;169
HHHPHHHPHHPHPP;13;-5;22
PHHHHHPPPHHPHH;0;-5;1346
PHHHHHPPPHHPHH;1;-5;1001
PHHHHHPPPHHPHH;2;-5;200
PHHHHHPPPHHPHH;3;-5;122
PHHHHHPPPHHPHH;4;-5;125
PHHHHHPPPHHPHH;5;-5;55
PHHHHHPPPHHPHH;6;-5;3417
PHHHHHPPPHHPHH;7;-5;373
PHHHHHPPPHHPHH;8;-4;944
PHHHHHPPPHHPHH;9;-5;1190
PHHHHHPPPHHPHH;10;-5;2054
PHHHHHPPPHHPHH;11;-5;124
PHHHHHPPPHHPHH;12;-5;137
PHHHHHPPPHHPHH;13;-5;1047
PPHHPHPHHHHHPH;0;-5;1058
PPHHPHPHHHHHPH;1;-5;115
PPHHPHPHHHHHPH;2;-5;4474
PPHHPHPHHHHHPH;3;-5;2911
PPHHPHPHHHHHPH;4;-5;204
PPHHPHPHHHHHPH;5;-5;2053
PPHHPHPHHHHHPH;6;-5;186
PPHHPHPHHHHHPH;7;-5;1956
PPHHPHPHHHHHPH;8;-5;1268
PPHHPHPHHHHHPH;9;-5;131
PPHHPHPHHHHHPH;10;-5;960
PPHHPHPHHHHHPH;11;-5;1136
PPHHPHPHHHHHPH;12;-5;3147
PPHHPHPHHHHHPH;13;-5;83
HPPHHHPHHHPHHP;0;-6;2892
HPPHHHPHHHPHHP;1;-6;15
HPPHHHPHHHPHHP;2;-6;120
HPPHHHPHHHPHHP;3;-6;1983
HPPHHHPHHHPHHP;4;-6;63
HPPHHHPHHHPHHP;5;-6;960
HPPHHHPHHHPHHP;6;-6;2303
HPPHHHPHHHPHHP;7;-6;86
HPPHHHPHHHPHHP;8;-6;2186
HPPHHHPHHHPHHP;9;-6;3055
HPPHHHPHHHPHHP;10;-6;940
HPPHHHPHHHPHHP;11;-6;33
HPPHHHPHHHPHHP;12;-6;18
HPPHHHPHHHPHHP;13;-6;262
HHHPHHPPPHPHHH;0;-5;58
HHHPHHPPPHPHHH;1;-6;2101
HHHPHHPPPHPHHH;2;-5;63
HHHPHHPPPHPHHH;3;-5;82
HHHPHHPPPHPHHH;4;-6;1107
HHHPHHPPPHPHHH;5;-6;343
HHHPHHPPPHPHHH;6;-6;1964
HHHPHHPPPHPHHH;7;-6;925
HHHPHHPPPHPHHH;8;-6;4030
HHHPHHPPPHPHHH;9;-6;403
HHHPHHPPPHPHHH;10;-5;403
HHHPHHPPPHPHHH;11;-5;152
HHHPHHPPPHPHHH;12;-6;4104
HHHPHHPPPHPHHH;13;-6;959
PHHHHPPHPPHHHH;0;-6;1897
PHHHHPPHPPHHHH;1;-6;360
PHHHHPPHPPHHHH;2;-6;3832
PHHHHPPHPPHHHH;3;-5;1894
PHHHHPPHPPHHHH;4;-5;473
PHHHHPPHPPHHHH;5;-6;2893
PHHHHPPHPPHHHH;6;-5;3975
PHHHHPPHPPHHHH;7;-6;2221
PHHHHPPHPPHHHH;8;-6;4382
PHHHHPPHPPHHHH;9;-5;117
PHHHHPPHPPHHHH;10;-6;3918
PHHHHPPHPPHHHH;11;-5;354
PHHHHPPHPPHHHH;12;-5;1891
PHHHHPPHPPHHHH;13;-6;128
HHHHHPHHHPPHPP;0;-5;491
HHHHHPHHHPPHPP;1;-5;45
HHHHHPHHHPPHPP;2;-5;1512
HHHHHPHHHPPHPP;3;-5;49
HHHHHPHHHPPHPP;4;-5;977
HHHHHPHHHPPHPP;5;-5;171
HHHHHPHHHPPHPP;6;-5;149
HHHHHPHHHPPHPP;7;-5;243
HHHHHPHHHPPHPP;8;-5;976
HHHHHPHHHPPHPP;9;-5;349
HHHHHPHHHPPHPP;10;-5;96
HHHHHPHHHPPHPP;11;-5;43
HHHHHPHHHPPHPP;12;-5;21
HHHHHPHHHPPHPP;13;-5;51
PHHPHHHHHPPHPH;0;-6;3324
PHHPHHHHHPPHPH;1;-6;111
PHHPHHHHHPPHPH;2;-6;427
PHHPHHHHHPPHPH;3;-6;4183
PHHPHHHHHPPHPH;4;-5;631
PHHPHHHHHPPHPH;5;-6;1535
PHHPHHHHHPPHPH;6;-6;2021
PHHPHHHHHPPHPH;7;-6;2101
PHHPHHHHHPPHPH;8;-5;93
PHHPHHHHHPPHPH;9;-5;119
PHHPHHHHHPPHPH;10;-6;3179
PHHPHHHHHPPHPH;11;-6;2085
PHHPHHHHHPPHPH;12;-6;1235
PHHPHHHHHPPHPH;13;-6;2637
PPHPHHHHHHHPHP;0;-4;84
PPHPHHHHHHHPHP;1;-4;79
PPHPHHHHHHHPHP;2;-4;53
PPHPHHHHHHHPHP;3;-4;41
PPHPHHHHHHHPHP;4;-4;23
PPHPHHHHHHHPHP;5;-4;156
PPHPHHHHHHHPHP;6;-4;41
PPHPHHHHHHHPHP;7;-4;84
PPHPHHHHHHHPHP;8;-4;31
PPHPHHHHHHHPHP;9;-4;56
PPHPHHHHHHHPHP;10;-4;32
PPHPHHHHHHHPHP;11;-4;47
PPHPHHHHHHHPHP;12;-4;58
PPHPHHHHHHHPHP;13;-4;29
HPHHPPHHHHPHHP;0;-5;956
HPHHPPHHHHPHHP;1;-5;1889
HPHHPPHHHHPHHP;2;-6;1451
HPHHPPHHHHPHHP;3;-5;72
HPHHPPHHHHPHHP;4;-5;28
HPHHPPHHHHPHHP;5;-5;35
HPHHPPHHHHPHHP;6;-5;421
HPHHPPHHHHPHHP;7;-6;2176
HPHHPPHHHHPHHP;8;-5;176
HPHHPPHHHHPHHP;9;-5;2041
HPHHPPHHHHPHHP;10;-5;115
HPHHPPHHHHPHHP;11;-5;153
HPHHPPHHHHPHHP;12;-6;4358
HPHHPPHHHHPHHP;13;-6;198
PHHHPPHHHPHHHP;0;-5;251
PHHHPPHHHPHHHP;1;-5;366
PHHHPPHHHPHHHP;2;-5;1105
PHHHPPHHHPHHHP;3;-5;86
PHHHPPHHHPHHHP;4;-5;4092
PHHHPPHHHPHHHP;5;-5;64
PHHHPPHHHPHHHP;6;-5;49
PHHHPPHHHPHHHP;7;-5;185
PHHHPPHHHPHHHP;8;-5;80
PHHHPPHHHPHHHP;9;-5;1244
PHHHPPHHHPHHHP;10;-5;182
PHHHPPHHHPHHHP;11;-5;269
PHHHPPHHHPHHHP;12;-5;327
PHHHPPHHHPHHHP;13;-5;1047
PHHPPHHHHHHPPH;0;-5;1553
PHHPPHHHHHHPPH;1;-5;123
PHHPPHHHHHHPPH;2;-6;3059
PHHPPHHHHHHPPH;3;-5;21
PHHPPHHHHHHPPH;4;-6;3139
PHHPPHHHHHHPPH;5;-5;84
PHHPPHHHHHHPPH;6;-5;196
